EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,EMG_9,EMG_10,EMG_11,EMG_12,EMG_13,EMG_14,EMG_15,EMG_16,EMG_17,EMG_18,EMG_19,EMG_20,Label
1.0,-0.22388059701492535,-0.16417910447761197,0.9402985074626866,0.34328358208955234,-1.0,-0.25373134328358204,-0.3731343283582089,-1.0,-0.008196721311475419,0.11475409836065564,0.3278688524590163,1.0,0.319672131147541,0.38524590163934436,0.5573770491803278,1.0,-0.030927835051546393,-0.12371134020618557,0.15463917525773185,1
0.11475409836065564,0.3278688524590163,1.0,0.319672131147541,0.38524590163934436,0.5573770491803278,1.0,-0.030927835051546393,-0.12371134020618557,0.15463917525773185,0.9896907216494846,0.020618556701030855,-1.0,-0.4639175257731959,-0.027027027027026973,0.10810810810810811,0.1351351351351351,0.6756756756756757,0.2432432432432432,-1.0,1
0.9896907216494846,0.020618556701030855,-1.0,-0.4639175257731959,-0.027027027027026973,0.10810810810810811,0.1351351351351351,0.6756756756756757,0.2432432432432432,-1.0,0.8648648648648649,1.0,-0.1578947368421053,0.6842105263157894,1.0,-1.0,-0.5789473684210527,0.1578947368421053,0.631578947368421,0.42105263157894735,1
0.8648648648648649,1.0,-0.1578947368421053,0.6842105263157894,1.0,-1.0,-0.5789473684210527,0.1578947368421053,0.631578947368421,0.42105263157894735,-0.9365079365079365,-0.3650793650793651,-0.2063492063492064,0.04761904761904767,1.0,-1.0,-0.2063492063492064,-0.5873015873015873,-0.5925925925925926,-0.4629629629629629,1
-0.9365079365079365,-0.3650793650793651,-0.2063492063492064,0.04761904761904767,1.0,-1.0,-0.2063492063492064,-0.5873015873015873,-0.5925925925925926,-0.4629629629629629,-0.2962962962962963,-0.05555555555555558,1.0,-0.20370370370370372,-1.0,-0.40740740740740744,0.6216216216216217,1.0,0.6756756756756757,0.945945945945946,1
-0.2962962962962963,-0.05555555555555558,1.0,-0.20370370370370372,-1.0,-0.40740740740740744,0.6216216216216217,1.0,0.6756756756756757,0.945945945945946,-0.8918918918918919,0.7837837837837838,-1.0,1.0,-0.29032258064516125,0.09677419354838701,0.22580645161290325,1.0,-0.09677419354838712,0.032258064516129004,1
-0.8918918918918919,0.7837837837837838,-1.0,1.0,-0.29032258064516125,0.09677419354838701,0.22580645161290325,1.0,-0.09677419354838712,0.032258064516129004,-1.0,-0.29032258064516125,0.40909090909090917,0.2272727272727273,0.2272727272727273,-1.0,-0.2727272727272727,-0.045454545454545414,1.0,0.5454545454545454,1
-1.0,-0.29032258064516125,0.40909090909090917,0.2272727272727273,0.2272727272727273,-1.0,-0.2727272727272727,-0.045454545454545414,1.0,0.5454545454545454,-0.3076923076923077,0.15384615384615374,-0.9230769230769231,-0.07692307692307687,-1.0,-0.15384615384615385,1.0,-0.3846153846153846,-0.4222222222222223,-0.4222222222222223,1
-0.3076923076923077,0.15384615384615374,-0.9230769230769231,-0.07692307692307687,-1.0,-0.15384615384615385,1.0,-0.3846153846153846,-0.4222222222222223,-0.4222222222222223,-0.24444444444444446,1.0,0.5555555555555556,-1.0,0.37777777777777777,-0.6444444444444444,0.5423728813559323,0.6440677966101696,0.6779661016949152,-1.0,1
-0.24444444444444446,1.0,0.5555555555555556,-1.0,0.37777777777777777,-0.6444444444444444,0.5423728813559323,0.6440677966101696,0.6779661016949152,-1.0,0.22033898305084754,0.8983050847457628,1.0,0.6610169491525424,-0.12941176470588234,-0.8588235294117648,-1.0,0.7176470588235293,1.0,-0.0117647058823529,1
0.22033898305084754,0.8983050847457628,1.0,0.6610169491525424,-0.12941176470588234,-0.8588235294117648,-1.0,0.7176470588235293,1.0,-0.0117647058823529,-0.45882352941176474,-0.6941176470588235,0.11538461538461542,0.4423076923076923,0.75,-0.3653846153846154,-1.0,0.21153846153846145,1.0,0.11538461538461542,1
-0.45882352941176474,-0.6941176470588235,0.11538461538461542,0.4423076923076923,0.75,-0.3653846153846154,-1.0,0.21153846153846145,1.0,0.11538461538461542,-0.15384615384615385,0.3076923076923077,-0.23076923076923073,0.8461538461538463,0.3076923076923077,1.0,-1.0,0.46153846153846145,0.975609756097561,0.9268292682926829,1
-0.15384615384615385,0.3076923076923077,-0.23076923076923073,0.8461538461538463,0.3076923076923077,1.0,-1.0,0.46153846153846145,0.975609756097561,0.9268292682926829,0.9512195121951219,-1.0,0.46341463414634143,0.6829268292682926,1.0,0.9268292682926829,-0.8613861386138614,-0.9603960396039604,-1.0,1.0,1
0.9512195121951219,-1.0,0.46341463414634143,0.6829268292682926,1.0,0.9268292682926829,-0.8613861386138614,-0.9603960396039604,-1.0,1.0,-0.9603960396039604,-0.6039603960396039,-0.7029702970297029,-0.801980198019802,-0.4347826086956522,-0.4347826086956522,-1.0,1.0,-0.13043478260869568,-0.6086956521739131,1
-0.9603960396039604,-0.6039603960396039,-0.7029702970297029,-0.801980198019802,-0.4347826086956522,-0.4347826086956522,-1.0,1.0,-0.13043478260869568,-0.6086956521739131,-0.6521739130434783,-0.4782608695652174,0.9285714285714286,1.0,0.9523809523809523,-1.0,0.0,0.8333333333333333,0.9285714285714286,0.9761904761904763,1
-0.6521739130434783,-0.4782608695652174,0.9285714285714286,1.0,0.9523809523809523,-1.0,0.0,0.8333333333333333,0.9285714285714286,0.9761904761904763,1.0,0.24137931034482762,-1.0,0.4482758620689655,0.5172413793103448,0.6551724137931034,0.6896551724137931,0.6551724137931034,-0.8305084745762712,0.0847457627118644,1
1.0,0.24137931034482762,-1.0,0.4482758620689655,0.5172413793103448,0.6551724137931034,0.6896551724137931,0.6551724137931034,-0.8305084745762712,0.0847457627118644,1.0,0.18644067796610164,-1.0,-0.7627118644067796,-0.3220338983050848,-0.4915254237288136,0.040000000000000036,-0.6799999999999999,-1.0,0.1200000000000001,1
1.0,0.18644067796610164,-1.0,-0.7627118644067796,-0.3220338983050848,-0.4915254237288136,0.040000000000000036,-0.6799999999999999,-1.0,0.1200000000000001,-0.040000000000000036,1.0,0.040000000000000036,-0.040000000000000036,-1.0,-0.7777777777777778,-0.6666666666666667,1.0,-0.2222222222222222,-0.2777777777777778,1
-0.040000000000000036,1.0,0.040000000000000036,-0.040000000000000036,-1.0,-0.7777777777777778,-0.6666666666666667,1.0,-0.2222222222222222,-0.2777777777777778,-0.5555555555555556,-0.5,0.9310344827586208,1.0,0.48275862068965525,-0.2068965517241379,-1.0,0.7931034482758621,0.8620689655172413,0.896551724137931,1
-0.5555555555555556,-0.5,0.9310344827586208,1.0,0.48275862068965525,-0.2068965517241379,-1.0,0.7931034482758621,0.8620689655172413,0.896551724137931,0.48299319727891166,0.6870748299319729,0.7142857142857142,0.8775510204081634,-1.0,0.9727891156462585,1.0,0.727891156462585,1.0,0.6865671641791045,1
0.48299319727891166,0.6870748299319729,0.7142857142857142,0.8775510204081634,-1.0,0.9727891156462585,1.0,0.727891156462585,1.0,0.6865671641791045,0.5373134328358209,-0.4626865671641791,0.9701492537313432,0.6119402985074627,-1.0,0.13432835820895517,-0.736842105263158,-0.6578947368421053,-1.0,-0.3157894736842105,1
0.5373134328358209,-0.4626865671641791,0.9701492537313432,0.6119402985074627,-1.0,0.13432835820895517,-0.736842105263158,-0.6578947368421053,-1.0,-0.3157894736842105,0.21052631578947367,-0.4736842105263158,1.0,0.7105263157894737,-0.4666666666666667,-0.06666666666666665,-0.1466666666666666,-1.0,1.0,0.09333333333333327,1
0.21052631578947367,-0.4736842105263158,1.0,0.7105263157894737,-0.4666666666666667,-0.06666666666666665,-0.1466666666666666,-1.0,1.0,0.09333333333333327,-0.76,-0.43999999999999995,0.41414141414141414,0.2727272727272727,0.29292929292929304,-0.5151515151515151,-1.0,-0.2727272727272727,1.0,0.2727272727272727,1
-0.76,-0.43999999999999995,0.41414141414141414,0.2727272727272727,0.29292929292929304,-0.5151515151515151,-1.0,-0.2727272727272727,1.0,0.2727272727272727,-0.7777777777777778,-0.7777777777777778,-0.38095238095238093,1.0,0.6031746031746033,-0.8412698412698413,-1.0,-0.3650793650793651,0.5151515151515151,0.8181818181818181,1
-0.7777777777777778,-0.7777777777777778,-0.38095238095238093,1.0,0.6031746031746033,-0.8412698412698413,-1.0,-0.3650793650793651,0.5151515151515151,0.8181818181818181,1.0,0.2272727272727273,-1.0,0.6666666666666667,0.1515151515151516,0.06060606060606055,1.0,-0.23076923076923073,-0.9076923076923077,-0.9076923076923077,1
1.0,0.2272727272727273,-1.0,0.6666666666666667,0.1515151515151516,0.06060606060606055,1.0,-0.23076923076923073,-0.9076923076923077,-0.9076923076923077,-0.3538461538461538,-0.9076923076923077,-1.0,-0.23076923076923073,0.08064516129032251,-0.09677419354838712,-0.11290322580645162,1.0,0.29032258064516125,-0.4516129032258065,1
-0.3538461538461538,-0.9076923076923077,-1.0,-0.23076923076923073,0.08064516129032251,-0.09677419354838712,-0.11290322580645162,1.0,0.29032258064516125,-0.4516129032258065,-1.0,0.20967741935483875,0.9252336448598131,0.9252336448598131,0.8130841121495327,-1.0,0.36448598130841114,1.0,1.0,0.8317757009345794,1
-1.0,0.20967741935483875,0.9252336448598131,0.9252336448598131,0.8130841121495327,-1.0,0.36448598130841114,1.0,1.0,0.8317757009345794,-1.0,-0.8955223880597015,-0.7313432835820896,0.5970149253731343,1.0,-0.7014925373134329,-0.6268656716417911,-0.7313432835820896,-1.0,0.19402985074626855,1
-1.0,-0.8955223880597015,-0.7313432835820896,0.5970149253731343,1.0,-0.7014925373134329,-0.6268656716417911,-0.7313432835820896,-1.0,0.19402985074626855,0.8507462686567164,1.0,-0.7611940298507462,-0.6417910447761195,-0.5223880597014925,-0.5223880597014925,0.17910447761194037,-0.31343283582089554,-0.9253731343283582,1.0,1
0.8507462686567164,1.0,-0.7611940298507462,-0.6417910447761195,-0.5223880597014925,-0.5223880597014925,0.17910447761194037,-0.31343283582089554,-0.9253731343283582,1.0,0.7462686567164178,-0.25373134328358204,-0.5373134328358209,-1.0,-0.020576131687242816,-0.004115226337448541,0.03703703703703698,-0.6707818930041152,-1.0,0.2592592592592593,1
0.7462686567164178,-0.25373134328358204,-0.5373134328358209,-1.0,-0.020576131687242816,-0.004115226337448541,0.03703703703703698,-0.6707818930041152,-1.0,0.2592592592592593,0.45679012345679015,1.0,-0.0980392156862745,-0.207843137254902,-0.48235294117647054,-1.0,1.0,-0.45882352941176474,-0.6392156862745098,-0.8509803921568627,1
0.45679012345679015,1.0,-0.0980392156862745,-0.207843137254902,-0.48235294117647054,-1.0,1.0,-0.45882352941176474,-0.6392156862745098,-0.8509803921568627,-1.0,-1.0,-0.14049586776859502,1.0,1.0,-0.8181818181818181,-0.6859504132231404,-0.5206611570247934,0.09708737864077666,0.18446601941747565,1
-1.0,-1.0,-0.14049586776859502,1.0,1.0,-0.8181818181818181,-0.6859504132231404,-0.5206611570247934,0.09708737864077666,0.18446601941747565,-0.08737864077669899,-1.0,1.0,0.17475728155339798,0.24271844660194164,0.27184466019417486,-0.4566473988439307,-0.630057803468208,-0.5838150289017341,-0.5606936416184971,1
-0.08737864077669899,-1.0,1.0,0.17475728155339798,0.24271844660194164,0.27184466019417486,-0.4566473988439307,-0.630057803468208,-0.5838150289017341,-0.5606936416184971,1.0,-0.653179190751445,-0.21387283236994215,-1.0,-0.4088050314465409,-0.610062893081761,-0.33333333333333337,1.0,-1.0,-0.6226415094339622,1
1.0,-0.653179190751445,-0.21387283236994215,-1.0,-0.4088050314465409,-0.610062893081761,-0.33333333333333337,1.0,-1.0,-0.6226415094339622,-0.8113207547169812,0.3459119496855345,-0.44545454545454544,0.09090909090909083,0.44545454545454555,0.9636363636363636,1.0,0.10909090909090913,-1.0,-0.7454545454545455,1
-0.8113207547169812,0.3459119496855345,-0.44545454545454544,0.09090909090909083,0.44545454545454555,0.9636363636363636,1.0,0.10909090909090913,-1.0,-0.7454545454545455,0.5774647887323943,0.4178403755868545,0.09859154929577474,-0.7370892018779343,-1.0,0.49295774647887325,0.6056338028169015,1.0,-0.13385826771653542,0.007874015748031482,1
0.5774647887323943,0.4178403755868545,0.09859154929577474,-0.7370892018779343,-1.0,0.49295774647887325,0.6056338028169015,1.0,-0.13385826771653542,0.007874015748031482,0.25196850393700787,1.0,-0.7952755905511811,-0.1417322834645669,-1.0,-0.1889763779527559,-1.0,-0.3555555555555555,-0.5555555555555556,1.0,1
0.25196850393700787,1.0,-0.7952755905511811,-0.1417322834645669,-1.0,-0.1889763779527559,-1.0,-0.3555555555555555,-0.5555555555555556,1.0,-0.8444444444444444,0.2666666666666666,0.33333333333333326,0.8444444444444446,0.7432432432432432,0.2702702702702702,-0.027027027027026973,-0.9054054054054054,-1.0,0.09459459459459452,1
-0.8444444444444444,0.2666666666666666,0.33333333333333326,0.8444444444444446,0.7432432432432432,0.2702702702702702,-0.027027027027026973,-0.9054054054054054,-1.0,0.09459459459459452,0.16216216216216206,1.0,-1.0,-0.10144927536231885,-0.1497584541062802,1.0,-0.5748792270531401,-0.24637681159420288,0.07246376811594213,-0.21739130434782605,1
0.16216216216216206,1.0,-1.0,-0.10144927536231885,-0.1497584541062802,1.0,-0.5748792270531401,-0.24637681159420288,0.07246376811594213,-0.21739130434782605,1.0,0.27,0.45999999999999996,0.20999999999999996,-1.0,0.3600000000000001,0.3799999999999999,0.54,-1.0,0.639344262295082,1
1.0,0.27,0.45999999999999996,0.20999999999999996,-1.0,0.3600000000000001,0.3799999999999999,0.54,-1.0,0.639344262295082,0.29508196721311486,-1.0,0.278688524590164,1.0,0.21311475409836067,-1.0,0.2773109243697478,0.39495798319327724,0.2941176470588236,0.680672268907563,1
0.29508196721311486,-1.0,0.278688524590164,1.0,0.21311475409836067,-1.0,0.2773109243697478,0.39495798319327724,0.2941176470588236,0.680672268907563,0.73109243697479,-0.19327731092436973,-1.0,1.0,1.0,0.050980392156862786,-0.019607843137254943,-0.9529411764705882,-1.0,0.0039215686274509665,1
0.73109243697479,-0.19327731092436973,-1.0,1.0,1.0,0.050980392156862786,-0.019607843137254943,-0.9529411764705882,-1.0,0.0039215686274509665,0.10588235294117654,0.9450980392156862,-0.22077922077922074,0.07359307359307365,0.24675324675324672,1.0,0.4458874458874458,0.21212121212121215,0.2987012987012987,-1.0,1
0.10588235294117654,0.9450980392156862,-0.22077922077922074,0.07359307359307365,0.24675324675324672,1.0,0.4458874458874458,0.21212121212121215,0.2987012987012987,-1.0,-0.5875,-0.7375,-0.725,1.0,1.0,-0.8625,-0.575,-1.0,0.676595744680851,-0.16595744680851066,1
-0.5875,-0.7375,-0.725,1.0,1.0,-0.8625,-0.575,-1.0,0.676595744680851,-0.16595744680851066,-0.19148936170212771,-1.0,1.0,-0.3361702127659575,-0.5404255319148936,0.8553191489361702,-1.0,-0.13636363636363635,-0.18181818181818177,-0.2272727272727273,1
-0.19148936170212771,-1.0,1.0,-0.3361702127659575,-0.5404255319148936,0.8553191489361702,-1.0,-0.13636363636363635,-0.18181818181818177,-0.2272727272727273,1.0,0.3181818181818181,0.2727272727272727,-0.40909090909090906,0.5909090909090908,0.40909090909090917,0.3181818181818181,1.0,-1.0,0.0,1
1.0,0.3181818181818181,0.2727272727272727,-0.40909090909090906,0.5909090909090908,0.40909090909090917,0.3181818181818181,1.0,-1.0,0.0,-0.8181818181818181,-0.31818181818181823,-1.0,-0.33333333333333337,-0.7,1.0,0.5333333333333334,-1.0,-0.4666666666666667,-0.5,1
-0.8181818181818181,-0.31818181818181823,-1.0,-0.33333333333333337,-0.7,1.0,0.5333333333333334,-1.0,-0.4666666666666667,-0.5,0.11538461538461542,0.3076923076923077,0.28205128205128216,-1.0,-0.47435897435897434,1.0,0.5512820512820513,0.5897435897435896,1.0,0.811023622047244,1
0.11538461538461542,0.3076923076923077,0.28205128205128216,-1.0,-0.47435897435897434,1.0,0.5512820512820513,0.5897435897435896,1.0,0.811023622047244,0.40157480314960625,-1.0,-1.0,0.5905511811023623,0.811023622047244,0.905511811023622,-0.8279569892473118,-0.032258064516129004,0.09677419354838701,1.0,1
0.40157480314960625,-1.0,-1.0,0.5905511811023623,0.811023622047244,0.905511811023622,-0.8279569892473118,-0.032258064516129004,0.09677419354838701,1.0,-1.0,-0.07526881720430112,-0.22580645161290325,-0.20430107526881724,0.3793103448275863,0.4137931034482758,0.3448275862068966,-1.0,1.0,0.603448275862069,1
-1.0,-0.07526881720430112,-0.22580645161290325,-0.20430107526881724,0.3793103448275863,0.4137931034482758,0.3448275862068966,-1.0,1.0,0.603448275862069,0.5,0.7068965517241379,0.23222748815165883,0.2417061611374407,0.3270142180094786,1.0,-1.0,0.3838862559241707,0.2037914691943128,0.1943127962085307,1
0.5,0.7068965517241379,0.23222748815165883,0.2417061611374407,0.3270142180094786,1.0,-1.0,0.3838862559241707,0.2037914691943128,0.1943127962085307,-0.8852459016393442,-0.8852459016393442,-0.8688524590163934,-0.11475409836065575,1.0,-0.819672131147541,-1.0,-0.9508196721311475,0.8933333333333333,0.7333333333333334,1
-0.8852459016393442,-0.8852459016393442,-0.8688524590163934,-0.11475409836065575,1.0,-0.819672131147541,-1.0,-0.9508196721311475,0.8933333333333333,0.7333333333333334,0.9733333333333334,1.0,-1.0,-0.6533333333333333,0.5733333333333333,0.6266666666666667,-0.3555555555555555,-0.022222222222222254,-0.06666666666666665,-0.5555555555555556,1
0.9733333333333334,1.0,-1.0,-0.6533333333333333,0.5733333333333333,0.6266666666666667,-0.3555555555555555,-0.022222222222222254,-0.06666666666666665,-0.5555555555555556,-1.0,1.0,0.11111111111111116,0.0888888888888888,0.8999999999999999,1.0,0.96,0.020000000000000018,-1.0,0.21999999999999997,1
-1.0,1.0,0.11111111111111116,0.0888888888888888,0.8999999999999999,1.0,0.96,0.020000000000000018,-1.0,0.21999999999999997,0.8999999999999999,0.96,-0.2727272727272727,0.5272727272727273,1.0,0.9636363636363636,-1.0,-0.1636363636363637,-0.018181818181818188,-0.12727272727272732,1
0.8999999999999999,0.96,-0.2727272727272727,0.5272727272727273,1.0,0.9636363636363636,-1.0,-0.1636363636363637,-0.018181818181818188,-0.12727272727272732,0.7,-0.8,-1.0,1.0,-0.6,-1.0,-0.6,-0.19999999999999996,0.4608695652173913,0.3565217391304347,1
0.7,-0.8,-1.0,1.0,-0.6,-1.0,-0.6,-0.19999999999999996,0.4608695652173913,0.3565217391304347,0.3565217391304347,1.0,-1.0,0.28695652173913033,0.4086956521739131,0.26956521739130435,0.8604651162790697,0.7906976744186047,0.34883720930232553,-1.0,1
0.3565217391304347,1.0,-1.0,0.28695652173913033,0.4086956521739131,0.26956521739130435,0.8604651162790697,0.7906976744186047,0.34883720930232553,-1.0,0.4883720930232558,1.0,0.9069767441860466,0.930232558139535,-0.4285714285714286,1.0,0.7142857142857142,0.4285714285714286,0.7142857142857142,0.7142857142857142,1
0.4883720930232558,1.0,0.9069767441860466,0.930232558139535,-0.4285714285714286,1.0,0.7142857142857142,0.4285714285714286,0.7142857142857142,0.7142857142857142,-1.0,-0.1428571428571429,-0.8333333333333334,-0.8484848484848485,-0.43939393939393945,1.0,0.5303030303030303,-1.0,-0.803030303030303,-0.8787878787878788,1
-1.0,-0.1428571428571429,-0.8333333333333334,-0.8484848484848485,-0.43939393939393945,1.0,0.5303030303030303,-1.0,-0.803030303030303,-0.8787878787878788,0.7826086956521738,0.8043478260869565,0.5434782608695652,-1.0,-0.6086956521739131,0.10869565217391308,0.8695652173913044,1.0,-0.74,-1.0,1
0.7826086956521738,0.8043478260869565,0.5434782608695652,-1.0,-0.6086956521739131,0.10869565217391308,0.8695652173913044,1.0,-0.74,-1.0,-0.76,1.0,-0.9,0.21999999999999997,-0.42000000000000004,-1.0,0.3411764705882352,0.6000000000000001,0.9764705882352942,1.0,1
-0.76,1.0,-0.9,0.21999999999999997,-0.42000000000000004,-1.0,0.3411764705882352,0.6000000000000001,0.9764705882352942,1.0,-1.0,-0.9764705882352941,-0.19999999999999996,0.45882352941176463,-0.8933333333333333,-0.2533333333333333,1.0,-0.8133333333333334,-1.0,-0.5466666666666666,1
