EWL,RMS,MMAV2,DASDV,MFL,Label
0.04635567573941795,0.016737722879397305,0.015924414062500003,0.022498005137436994,-1.300076782176296,0
0.08737104379173853,0.040557335476304406,0.03911015625,0.06216866878986179,-0.41722166945677785,0
0.17179559013747753,0.0840742614913298,0.06752402343750001,0.13442738510849858,0.2526106961701103,0
0.12345629651268683,0.07123526437534292,0.044529882812500005,0.10133460737337048,0.007150772870724203,0
0.17487348297281521,0.10338213680775563,0.06727207031249999,0.1774572005903142,0.49382244697118755,0
0.07678307372880826,0.0315512820411073,0.022518749999999997,0.04924185514676975,-0.61969599288599,0
0.042489389636128284,0.016955105011102114,0.012858203125000002,0.02150319853762423,-1.3393586759040368,0
0.042843196656568376,0.015507369719749382,0.012769726562500004,0.01907209664879056,-1.4435679276535927,0
0.03701671170542355,0.013821723447620416,0.0129099609375,0.016895184103657014,-1.5488389482777836,0
0.07879253763172811,0.03372973928894204,0.0298796875,0.05310317807905624,-0.5541237790250071,0
0.14178080347323224,0.06733269195754764,0.06630234375,0.10935526968505639,0.07331462650075184,0
0.12244298107496651,0.0625829527632126,0.05078183593749999,0.09477033143181979,-0.05102000650887313,0
0.20857731579690567,0.1464963536768919,0.05252812500000001,0.2438795163063116,0.7699858446000201,0
0.0723591793683473,0.02922125657697663,0.016014062500000002,0.04535764904992165,-0.691063732640944,0
0.04104359847243681,0.01675594577306814,0.013360156250000003,0.020921923385687217,-1.3631615905766614,0
0.03973059017254287,0.01620034480728728,0.013278710937500002,0.018729602752195533,-1.4593076729006655,0
0.03559882384785832,0.015068204314051493,0.010533007812500002,0.016693278942996395,-1.5592815044843547,0
0.07377834050323483,0.029584525357439825,0.0185443359375,0.04519424660087506,-0.6941985034137768,0
0.12421380197585681,0.059323579708030094,0.0404451171875,0.08912464051381734,-0.10436922314808295,0
0.13178150115310097,0.06686879352040831,0.049926171874999994,0.10597390598633231,0.046033078311349646,0
0.24010147188038627,0.17470853238769565,0.1039310546875,0.28588203910996085,0.9080089368597946,0
0.06948518420850688,0.030945784875528685,0.02088085937500001,0.04524196661208808,-0.6932818555917004,0
0.04315598495144398,0.01750418476750631,0.012600585937500002,0.02251170255431471,-1.2995481217556863,0
0.04006410935162303,0.016919068615396653,0.014017578125000001,0.02052025649089261,-1.3799992356142041,0
0.04334852638876902,0.01818819801066065,0.012973242187500003,0.02213889789915916,-1.3140528106392664,0
0.0865203491447558,0.03826530280080768,0.026835156250000002,0.06029081720203242,-0.4438624644447417,0
0.1712348741253379,0.09386061183012287,0.0500015625,0.14420936977029425,0.3136221523593288,0
0.1991197815223183,0.10716232849484701,0.054704296874999996,0.1758570789025175,0.4859549045486119,0
0.23421918484260537,0.15049965609387617,0.0900677734375,0.2407154780374393,0.758643227329848,0
0.06417080522576504,0.029677218614410278,0.0203064453125,0.04180699617261772,-0.7618668760668114,0
0.05357616423477861,0.030728063186401776,0.013971679687500002,0.04057975092691433,-0.7877460512743639,0
0.03971833061653513,0.01994866458563079,0.015195703125000001,0.021886833920259693,-1.3239989204948224,0
0.2917683723075618,0.27409073757038016,0.05039667968750001,0.44716451559670783,1.2965698608660068,1
0.19414701578292384,0.12937415081243045,0.05611699218749999,0.20701375414447074,0.6276335971114406,1
0.35621746227011947,0.28378308073960734,0.1177015625,0.47225319210591876,1.3439849988675618,1
0.3501463379694289,0.24152505167360486,0.10670839843749999,0.3870798726481957,1.171236373582233,1
0.35977921252611467,0.27544575024517076,0.13328925781249998,0.423618468820644,1.2495849668359782,1
0.3057138502648297,0.4192387248316137,0.08364101562500002,0.5606523474377861,1.4930224843430042,1
0.40360783034897396,0.4033709581549129,0.07234277343750001,0.6589762695275946,1.6333747454888112,1
0.3969032589509849,0.4137860220818394,0.06392851562499999,0.6643943206922043,1.6404870174043715,1
0.4106465668911438,0.320706693418028,0.21738320312499998,0.515790573546235,1.420581996241469,1
0.21584917154532973,0.13709991509388325,0.082156640625,0.21813331861290305,0.6730792078692156,1
0.3261327769205274,0.27632294533242713,0.1625783203125,0.461568381390211,1.3241072963743674,1
0.3974281525383605,0.29205586941435535,0.22489843750000005,0.4894788029124768,1.3751029730761861,1
0.39005234247590936,0.29269674873279683,0.212398828125,0.45635508964236104,1.31424099159301,1
0.38156755271977605,0.43119550720025773,0.31415664062500004,0.5845896745536111,1.5293374751282676,1
0.5962184045303646,0.4714207768311925,0.35565722656250004,0.7625209248971037,1.7601387265503603,1
0.4930744842217867,0.4332494409979083,0.442944140625,0.689941107808716,1.6732592379698685,1
0.1638853928213727,0.16754124375620172,0.20545624999999995,0.25635805109846865,0.8133291172042725,0
0.11148541175774065,0.06243649117052863,0.07817207031250001,0.08959379343442098,-0.09980895506356359,0
0.14101480252517268,0.07283244764311783,0.05329335937500001,0.1076821556899768,0.059922676821146215,0
0.2820684620939342,0.21094762707171538,0.09094101562500001,0.3664513494325638,1.1236678451823903,0
0.28424944599710844,0.17783693812731932,0.09521679687500001,0.29748284728478314,0.9425590537564241,0
0.14640360708004035,0.10650245742469983,0.13068242187499998,0.16107986556450118,0.40971771155376535,0
0.23565052943918408,0.24592255950489272,0.3188861328125,0.3674300389069484,1.1259845121367187,0
0.1360583734954682,0.1298920638152597,0.16355097656249995,0.18450028379128758,0.527629271619095,0
0.04587003421526495,0.017134150155829145,0.0150072265625,0.0229993772560621,-1.2809326514470314,0
0.07279858759231024,0.03441049303991444,0.0401255859375,0.046947282232604026,-0.6611438931586373,0
0.1396423843543702,0.07107657759636785,0.0669837890625,0.10967052877427366,0.0758150694318243,0
0.22720706326666448,0.13056695405877974,0.11836796875,0.20937977012883682,0.6375046319400081,0
0.2493075740509816,0.14930053387065464,0.11986464843749997,0.24017831054657615,0.7567027658000457,0
0.09777144856106958,0.04223088047418618,0.030630273437499994,0.0724075843417112,-0.2847966877804964,0
